#time	ya(t)	yb(t)
227.765000 779306443428.787231 0.100000
227.770000 779696194080.044678 0.100000
227.775000 780086139655.354614 0.100000
227.780000 780476280252.203613 0.100000
227.785000 780866615968.126709 0.100000
227.790000 781257146900.707886 0.100000
227.795000 781647873147.579834 0.100000
227.800000 782038794806.424194 0.100000
227.805000 782429911974.971313 0.100000
227.810000 782821224751.000488 0.100000
227.815000 783212733232.339844 0.100000
227.820000 783604437516.866699 0.100000
227.825000 783996337702.506958 0.100000
227.830000 784388433887.235718 0.100000
227.835000 784780726169.077026 0.100000
227.840000 785173214646.104004 0.100000
227.845000 785565899416.438721 0.100000
227.850000 785958780578.252319 0.100000
227.855000 786351858229.765259 0.100000
227.860000 786745132469.246826 0.100000
227.865000 787138603395.015625 0.100000
227.870000 787532271105.439331 0.100000
227.875000 787926135698.934937 0.100000
227.880000 788320197273.968506 0.100000
227.885000 788714455929.055542 0.100000
227.890000 789108911762.760620 0.100000
227.895000 789503564873.697754 0.100000
227.900000 789898415360.530273 0.100000
227.905000 790293463321.970703 0.100000
227.910000 790688708856.781128 0.100000
227.915000 791084152063.772827 0.100000
227.920000 791479793041.806641 0.100000
227.925000 791875631889.792847 0.100000
227.930000 792271668706.691162 0.100000
227.935000 792667903591.510864 0.100000
227.940000 793064336643.310547 0.100000
227.945000 793460967961.198486 0.100000
227.950000 793857797644.332642 0.100000
227.955000 794254825791.920288 0.100000
227.960000 794652052503.218506 0.100000
227.965000 795049477877.534058 0.100000
227.970000 795447102014.223145 0.100000
227.975000 795844925012.691895 0.100000
227.980000 796242946972.395996 0.100000
227.985000 796641167992.841064 0.100000
227.990000 797039588173.582275 0.100000
227.995000 797438207614.224609 0.100000
228.000000 797837026414.423096 0.100000
228.005000 798236044673.882324 0.100000
228.010000 798635262492.356812 0.100000
228.015000 799034679969.651123 0.100000
228.020000 799434297205.619629 0.100000
228.025000 799834114300.166504 0.100000
228.030000 800234131353.246216 0.100000
228.035000 800634348464.862915 0.100000
228.040000 801034765735.070923 0.100000
228.045000 801435383263.974487 0.100000
228.050000 801836201151.728027 0.100000
228.055000 802237219498.536011 0.100000
228.060000 802638438404.653076 0.100000
228.065000 803039857970.383911 0.100000
228.070000 803441478296.083496 0.100000
228.075000 803843299482.156738 0.100000
228.080000 804245321629.059082 0.100000
228.085000 804647544837.296021 0.100000
228.090000 805049969207.423340 0.100000
228.095000 805452594840.047119 0.100000
228.100000 805855421835.823853 0.100000
228.105000 806258450295.460205 0.100000
228.110000 806661680319.713379 0.100000
228.115000 807065112009.390869 0.100000
228.120000 807468745465.350464 0.100000
228.125000 807872580788.500732 0.100000
228.130000 808276618079.800415 0.100000
228.135000 808680857440.258789 0.100000
228.140000 809085298970.935669 0.100000
228.145000 809489942772.941528 0.100000
228.150000 809894788947.437378 0.100000
228.155000 810299837595.634644 0.100000
228.160000 810705088818.795532 0.100000
228.165000 811110542718.232788 0.100000
228.170000 811516199395.309937 0.100000
228.175000 811922058951.441162 0.100000
228.180000 812328121488.091431 0.100000
228.185000 812734387106.776245 0.100000
228.190000 813140855909.062134 0.100000
228.195000 813547527996.566162 0.100000
228.200000 813954403470.956421 0.100000
228.205000 814361482433.951782 0.100000
228.210000 814768764987.322021 0.100000
228.215000 815176251232.887817 0.100000
228.220000 815583941272.520630 0.100000
228.225000 815991835208.142944 0.100000
228.230000 816399933141.728394 0.100000
228.235000 816808235175.301392 0.100000
228.240000 817216741410.937378 0.100000
228.245000 817625451950.762939 0.100000
228.250000 818034366896.955811 0.100000
228.255000 818443486351.744629 0.100000
228.260000 818852810417.409302 0.100000
228.265000 819262339196.280884 0.100000
228.270000 819672072790.741577 0.100000
228.275000 820082011303.224731 0.100000
228.280000 820492154836.214966 0.100000
228.285000 820902503492.248169 0.100000
228.290000 821313057373.911499 0.100000
228.295000 821723816583.843506 0.100000
228.300000 822134781224.733887 0.100000
228.305000 822545951399.323853 0.100000
228.310000 822957327210.406006 0.100000
228.315000 823368908760.824219 0.100000
228.320000 823780696153.473877 0.100000
228.325000 824192689491.301880 0.100000
228.330000 824604888877.306519 0.100000
228.335000 825017294414.537720 0.100000
228.340000 825429906206.096802 0.100000
228.345000 825842724355.136719 0.100000
228.350000 826255748964.862061 0.100000
228.355000 826668980138.528931 0.100000
228.360000 827082417979.445190 0.100000
228.365000 827496062590.970215 0.100000
228.370000 827909914076.515137 0.100000
228.375000 828323972539.542969 0.100000
228.380000 828738238083.568237 0.100000
228.385000 829152710812.157349 0.100000
228.390000 829567390828.928467 0.100000
228.395000 829982278237.551636 0.100000
228.400000 830397373141.748657 0.100000
228.405000 830812675645.293335 0.100000
228.410000 831228185852.011230 0.100000
228.415000 831643903865.779907 0.100000
228.420000 832059829790.528809 0.100000
228.425000 832475963730.239502 0.100000
228.430000 832892305788.945557 0.100000
228.435000 833308856070.732300 0.100000
228.440000 833725614679.737427 0.100000
228.445000 834142581720.150635 0.100000
228.450000 834559757296.213623 0.100000
228.455000 834977141512.220215 0.100000
228.460000 835394734472.516602 0.100000
228.465000 835812536281.500854 0.100000
228.470000 836230547043.623535 0.100000
228.475000 836648766863.387329 0.100000
228.480000 837067195845.347290 0.100000
228.485000 837485834094.110474 0.100000
228.490000 837904681714.336548 0.100000
228.495000 838323738810.737427 0.100000
228.500000 838743005488.077393 0.100000
228.505000 839162481851.173096 0.100000
228.510000 839582168004.893677 0.100000
228.515000 840002064054.160645 0.100000
228.520000 840422170103.947998 0.100000
228.525000 840842486259.282227 0.100000
228.530000 841263012625.242432 0.100000
228.535000 841683749306.960083 0.100000
228.540000 842104696409.619507 0.100000
228.545000 842525854038.457397 0.100000
228.550000 842947222298.763184 0.100000
228.555000 843368801295.878906 0.100000
228.560000 843790591135.199341 0.100000
228.565000 844212591922.171997 0.100000
228.570000 844634803762.296997 0.100000
228.575000 845057226761.127319 0.100000
228.580000 845479861024.268799 0.100000
228.585000 845902706657.379883 0.100000
228.590000 846325763766.172119 0.100000
228.595000 846749032456.409668 0.100000
228.600000 847172512833.909790 0.100000
228.605000 847596205004.542480 0.100000
228.610000 848020109074.230835 0.100000
228.615000 848444225148.950928 0.100000
228.620000 848868553334.731689 0.100000
228.625000 849293093737.655151 0.100000
228.630000 849717846463.856567 0.100000
228.635000 850142811619.523926 0.100000
228.640000 850567989310.898682 0.100000
228.645000 850993379644.275146 0.100000
228.650000 851418982726.000977 0.100000
228.655000 851844798662.476929 0.100000
228.660000 852270827560.156982 0.100000
228.665000 852697069525.548340 0.100000
228.670000 853123524665.211548 0.100000
228.675000 853550193085.760376 0.100000
228.680000 853977074893.861938 0.100000
228.685000 854404170196.236694 0.100000
228.690000 854831479099.658447 0.100000
228.695000 855259001710.954346 0.100000
228.700000 855686738137.005127 0.100000
228.705000 856114688484.744873 0.100000
228.710000 856542852861.161255 0.100000
228.715000 856971231373.295288 0.100000
228.720000 857399824128.241699 0.100000
228.725000 857828631233.148560 0.100000
228.730000 858257652795.217651 0.100000
228.735000 858686888921.704468 0.100000
228.740000 859116339719.917969 0.100000
228.745000 859546005297.220947 0.100000
228.750000 859975885761.029663 0.100000
228.755000 860405981218.814331 0.100000
228.760000 860836291778.098755 0.100000
228.765000 861266817546.460571 0.100000
228.770000 861697558631.531250 0.100000
228.775000 862128515140.996094 0.100000
228.780000 862559687182.594238 0.100000
228.785000 862991074864.118652 0.100000
228.790000 863422678293.416260 0.100000
228.795000 863854497578.387939 0.100000
228.800000 864286532826.988525 0.100000
228.805000 864718784147.226807 0.100000
228.810000 865151251647.165649 0.100000
228.815000 865583935434.921875 0.100000
228.820000 866016835618.666504 0.100000
228.825000 866449952306.624512 0.100000
228.830000 866883285607.075195 0.100000
228.835000 867316835628.351807 0.100000
228.840000 867750602478.841797 0.100000
228.845000 868184586266.986938 0.100000
228.850000 868618787101.283203 0.100000
228.855000 869053205090.280762 0.100000
228.860000 869487840342.584106 0.100000
228.865000 869922692966.852051 0.100000
228.870000 870357763071.797729 0.100000
228.875000 870793050766.188721 0.100000
228.880000 871228556158.846924 0.100000
228.885000 871664279358.648682 0.100000
228.890000 872100220474.524902 0.100000
228.895000 872536379615.460693 0.100000
228.900000 872972756890.495972 0.100000
228.905000 873409352408.725098 0.100000
228.910000 873846166279.296875 0.100000
228.915000 874283198611.414673 0.100000
228.920000 874720449514.336670 0.100000
228.925000 875157919097.375610 0.100000
228.930000 875595607469.898926 0.100000
228.935000 876033514741.328613 0.100000
228.940000 876471641021.141602 0.100000
228.945000 876909986418.869385 0.100000
228.950000 877348551044.098389 0.100000
228.955000 877787335006.469727 0.100000
228.960000 878226338415.679321 0.100000
228.965000 878665561381.478149 0.100000
228.970000 879105004013.671875 0.100000
228.975000 879544666422.121216 0.100000
228.980000 879984548716.741699 0.100000
228.985000 880424651007.503906 0.100000
228.990000 880864973404.433472 0.100000
228.995000 881305516017.610962 0.100000
229.000000 881746278957.172119 0.100000
229.005000 882187262333.307617 0.100000
229.010000 882628466256.263306 0.100000
229.015000 883069890836.340088 0.100000
229.020000 883511536183.894165 0.100000
229.025000 883953402409.336914 0.100000
229.030000 884395489623.134888 0.100000
229.035000 884837797935.809814 0.100000
229.040000 885280327457.938843 0.100000
229.045000 885723078300.154419 0.100000
229.050000 886166050573.144165 0.100000
229.055000 886609244387.651123 0.100000
229.060000 887052659854.473877 0.100000
229.065000 887496297084.466187 0.100000
229.070000 887940156188.537354 0.100000
229.075000 888384237277.652222 0.100000
229.080000 888828540462.831055 0.100000
229.085000 889273065855.149658 0.100000
229.090000 889717813565.739258 0.100000
229.095000 890162783705.786987 0.100000
229.100000 890607976386.535278 0.100000
229.105000 891053391719.282227 0.100000
229.110000 891499029815.381714 0.100000
229.115000 891944890786.243408 0.100000
229.120000 892390974743.332397 0.100000
229.125000 892837281798.169678 0.100000
229.130000 893283812062.332031 0.100000
229.135000 893730565647.452148 0.100000
229.140000 894177542665.218262 0.100000
229.145000 894624743227.374756 0.100000
229.150000 895072167445.721680 0.100000
229.155000 895519815432.115112 0.100000
229.160000 895967687298.467041 0.100000
229.165000 896415783156.745483 0.100000
229.170000 896864103118.974365 0.100000
229.175000 897312647297.233765 0.100000
229.180000 897761415803.659668 0.100000
229.185000 898210408750.444214 0.100000
229.190000 898659626249.835571 0.100000
229.195000 899109068414.138184 0.100000
229.200000 899558735355.712524 0.100000
229.205000 900008627186.975464 0.100000
229.210000 900458744020.399902 0.100000
229.215000 900909085968.515015 0.100000
229.220000 901359653143.906250 0.100000
229.225000 901810445659.215576 0.100000
229.230000 902261463627.140991 0.100000
229.235000 902712707160.437012 0.100000
229.240000 903164176371.914551 0.100000
229.245000 903615871374.440796 0.100000
229.250000 904067792280.939575 0.100000
229.255000 904519939204.391235 0.100000
229.260000 904972312257.832397 0.100000
229.265000 905424911554.356323 0.100000
229.270000 905877737207.112793 0.100000
229.275000 906330789329.308350 0.100000
229.280000 906784068034.205933 0.100000
229.285000 907237573435.125244 0.100000
229.290000 907691305645.442627 0.100000
229.295000 908145264778.591187 0.100000
229.300000 908599450948.060669 0.100000
229.305000 909053864267.397583 0.100000
229.310000 909508504850.205322 0.100000
229.315000 909963372810.144043 0.100000
229.320000 910418468260.930664 0.100000
229.325000 910873791316.339111 0.100000
229.330000 911329342090.200073 0.100000
229.335000 911785120696.401367 0.100000
229.340000 912241127248.887573 0.100000
229.345000 912697361861.660278 0.100000
229.350000 913153824648.778198 0.100000
229.355000 913610515724.357056 0.100000
229.360000 914067435202.569580 0.100000
229.365000 914524583197.645752 0.100000
229.370000 914981959823.872437 0.100000
229.375000 915439565195.593872 0.100000
229.380000 915897399427.211304 0.100000
229.385000 916355462633.183472 0.100000
229.390000 916813754928.026001 0.100000
229.395000 917272276426.312012 0.100000
229.400000 917731027242.671997 0.100000
229.405000 918190007491.793579 0.100000
229.410000 918649217288.421753 0.100000
229.415000 919108656747.359009 0.100000
229.420000 919568325983.465332 0.100000
229.425000 920028225111.657837 0.100000
229.430000 920488354246.911499 0.100000
229.435000 920948713504.258423 0.100000
229.440000 921409302998.788574 0.100000
229.445000 921870122845.649292 0.100000
229.450000 922331173160.045532 0.100000
229.455000 922792454057.239868 0.100000
229.460000 923253965652.552490 0.100000
229.465000 923715708061.361328 0.100000
229.470000 924177681399.102051 0.100000
229.475000 924639885781.267944 0.100000
229.480000 925102321323.410034 0.100000
229.485000 925564988141.137329 0.100000
229.490000 926027886350.116455 0.100000
229.495000 926491016066.072021 0.100000
229.500000 926954377404.786377 0.100000
229.505000 927417970482.099854 0.100000
229.510000 927881795413.910889 0.100000
229.515000 928345852316.175537 0.100000
229.520000 928810141304.908081 0.100000
229.525000 929274662496.180786 0.100000
229.530000 929739416006.124023 0.100000
229.535000 930204401950.926025 0.100000
229.540000 930669620446.833374 0.100000
229.545000 931135071610.150757 0.100000
229.550000 931600755557.240845 0.100000
229.555000 932066672404.524658 0.100000
229.560000 932532822268.481445 0.100000
229.565000 932999205265.648682 0.100000
229.570000 933465821512.622070 0.100000
229.575000 933932671126.055664 0.100000
229.580000 934399754222.661987 0.100000
229.585000 934867070919.211670 0.100000
229.590000 935334621332.533936 0.100000
229.595000 935802405579.516479 0.100000
229.600000 936270423777.105225 0.100000
229.605000 936738676042.304810 0.100000
229.610000 937207162492.178345 0.100000
229.615000 937675883243.847290 0.100000
229.620000 938144838414.491943 0.100000
229.625000 938614028121.351074 0.100000
229.630000 939083452481.722168 0.100000
229.635000 939553111612.961304 0.100000
229.640000 940023005632.483154 0.100000
229.645000 940493134657.761353 0.100000
229.650000 940963498806.328125 0.100000
229.655000 941434098195.774536 0.100000
229.660000 941904932943.750366 0.100000
229.665000 942376003167.964355 0.100000
229.670000 942847308986.184082 0.100000
229.675000 943318850516.235962 0.100000
229.680000 943790627876.005371 0.100000
229.685000 944262641183.436646 0.100000
229.690000 944734890556.533081 0.100000
229.695000 945207376113.357056 0.100000
229.700000 945680097972.030029 0.100000
229.705000 946153056250.732422 0.100000
229.710000 946626251067.703857 0.100000
229.715000 947099682541.242920 0.100000
229.720000 947573350789.707520 0.100000
229.725000 948047255931.514771 0.100000
229.730000 948521398085.140991 0.100000
229.735000 948995777369.121704 0.100000
229.740000 949470393902.051636 0.100000
229.745000 949945247802.584961 0.100000
229.750000 950420339189.435181 0.100000
229.755000 950895668181.375244 0.100000
229.760000 951371234897.237305 0.100000
229.765000 951847039455.912964 0.100000
229.770000 952323081976.353516 0.100000
229.775000 952799362577.569458 0.100000
229.780000 953275881378.630981 0.100000
229.785000 953752638498.667847 0.100000
229.790000 954229634056.869263 0.100000
229.795000 954706868172.484253 0.100000
229.800000 955184340964.821289 0.100000
229.805000 955662052553.248535 0.100000
229.810000 956140003057.193848 0.100000
229.815000 956618192596.144897 0.100000
229.820000 957096621289.649048 0.100000
229.825000 957575289257.313599 0.100000
229.830000 958054196618.805420 0.100000
229.835000 958533343493.851318 0.100000
229.840000 959012730002.238159 0.100000
229.845000 959492356263.812500 0.100000
229.850000 959972222398.480835 0.100000
229.855000 960452328526.209839 0.100000
229.860000 960932674767.025879 0.100000
229.865000 961413261241.015625 0.100000
229.870000 961894088068.325684 0.100000
229.875000 962375155369.162842 0.100000
229.880000 962856463263.793823 0.100000
229.885000 963338011872.545654 0.100000
229.890000 963819801315.805420 0.100000
229.895000 964301831714.020630 0.100000
229.900000 964784103187.698730 0.100000
229.905000 965266615857.407715 0.100000
229.910000 965749369843.775635 0.100000
229.915000 966232365267.491089 0.100000
229.920000 966715602249.302856 0.100000
229.925000 967199080910.020264 0.100000
229.930000 967682801370.512939 0.100000
229.935000 968166763751.710938 0.100000
229.940000 968650968174.604980 0.100000
229.945000 969135414760.246094 0.100000
229.950000 969620103629.745850 0.100000
229.955000 970105034904.276611 0.100000
229.960000 970590208705.071167 0.100000
229.965000 971075625153.422974 0.100000
229.970000 971561284370.686157 0.100000
229.975000 972047186478.275391 0.100000
229.980000 972533331597.666382 0.100000
229.985000 973019719850.395264 0.100000
229.990000 973506351358.059204 0.100000
229.995000 973993226242.316040 0.100000
230.000000 974480344624.884521 0.100000
230.005000 974967706627.544312 0.100000
230.010000 975455312372.135742 0.100000
230.015000 975943161980.560425 0.100000
230.020000 976431255574.780640 0.100000
230.025000 976919593276.819824 0.100000
230.030000 977408175208.762451 0.100000
230.035000 977897001492.753906 0.100000
230.040000 978386072251.000854 0.100000
230.045000 978875387605.770996 0.100000
230.050000 979364947679.393066 0.100000
230.055000 979854752594.257202 0.100000
230.060000 980344802472.814575 0.100000
230.065000 980835097437.577637 0.100000
230.070000 981325637611.120239 0.100000
230.075000 981816423116.077393 0.100000
230.080000 982307454075.145386 0.100000
230.085000 982798730611.082031 0.100000
230.090000 983290252846.706421 0.100000
230.095000 983782020904.899170 0.100000
230.100000 984274034908.602295 0.100000
230.105000 984766294980.819214 0.100000
230.110000 985258801244.614990 0.100000
230.115000 985751553823.116211 0.100000
230.120000 986244552839.511108 0.100000
230.125000 986737798417.049316 0.100000
230.130000 987231290679.042236 0.100000
230.135000 987725029748.863037 0.100000
230.140000 988219015749.946411 0.100000
230.145000 988713248805.788818 0.100000
230.150000 989207729039.948608 0.100000
230.155000 989702456576.045776 0.100000
230.160000 990197431537.762207 0.100000
230.165000 990692654048.841675 0.100000
230.170000 991188124233.089844 0.100000
230.175000 991683842214.374268 0.100000
230.180000 992179808116.624390 0.100000
230.185000 992676022063.831665 0.100000
230.190000 993172484180.049683 0.100000
230.195000 993669194589.393921 0.100000
230.200000 994166153416.041992 0.100000
230.205000 994663360784.233521 0.100000
230.210000 995160816818.270508 0.100000
230.215000 995658521642.516846 0.100000
230.220000 996156475381.398804 0.100000
230.225000 996654678159.404785 0.100000
230.230000 997153130101.085449 0.100000
230.235000 997651831331.053833 0.100000
230.240000 998150781973.985229 0.100000
230.245000 998649982154.617432 0.100000
230.250000 999149431997.750366 0.100000
230.255000 999649131628.246460 0.100000
230.260000 1000149081171.030640 0.100000
230.265000 1000649280751.090332 0.100000
230.270000 1001149730493.475464 0.100000
230.275000 1001650430523.298462 0.100000
230.280000 1002151380965.734253 0.100000
230.285000 1002652581946.020508 0.100000
230.290000 1003154033589.457520 0.100000
230.295000 1003655736021.408081 0.100000
230.300000 1004157689367.297852 0.100000
230.305000 1004659893752.615234 0.100000
230.310000 1005162349302.911255 0.100000
230.315000 1005665056143.799927 0.100000
230.320000 1006168014400.957764 0.100000
230.325000 1006671224200.124512 0.100000
230.330000 1007174685667.102539 0.100000
230.335000 1007678398927.757202 0.100000
230.340000 1008182364108.016846 0.100000
230.345000 1008686581333.872803 0.100000
230.350000 1009191050731.379395 0.100000
230.355000 1009695772426.653809 0.100000
230.360000 1010200746545.876587 0.100000
230.365000 1010705973215.291382 0.100000
230.370000 1011211452561.204712 0.100000
230.375000 1011717184709.986450 0.100000
230.380000 1012223169788.069580 0.100000
230.385000 1012729407921.950439 0.100000
230.390000 1013235899238.188599 0.100000
230.395000 1013742643863.406860 0.100000
230.400000 1014249641924.291382 0.100000
230.405000 1014756893547.591553 0.100000
230.410000 1015264398860.120483 0.100000
230.415000 1015772157988.754395 0.100000
230.420000 1016280171060.433105 0.100000
230.425000 1016788438202.159912 0.100000
230.430000 1017296959541.001465 0.100000
230.435000 1017805735204.088257 0.100000
230.440000 1018314765318.614136 0.100000
230.445000 1018824050011.836670 0.100000
230.450000 1019333589411.077026 0.100000
230.455000 1019843383643.719971 0.100000
230.460000 1020353432837.214233 0.100000
230.465000 1020863737119.072021 0.100000
230.470000 1021374296616.869385 0.100000
230.475000 1021885111458.246216 0.100000
230.480000 1022396181770.906250 0.100000
230.485000 1022907507682.617065 0.100000
230.490000 1023419089321.210083 0.100000
230.495000 1023930926814.580811 0.100000
230.500000 1024443020290.688477 0.100000
230.505000 1024955369877.556641 0.100000
230.510000 1025467975703.272583 0.100000
230.515000 1025980837895.987793 0.100000
230.520000 1026493956583.917847 0.100000
230.525000 1027007331895.342285 0.100000
230.530000 1027520963958.605103 0.100000
230.535000 1028034852902.114258 0.100000
230.540000 1028548998854.342041 0.100000
230.545000 1029063401943.824829 0.100000
230.550000 1029578062299.163452 0.100000
230.555000 1030092980049.023071 0.100000
230.560000 1030608155322.133057 0.100000
230.565000 1031123588247.287231 0.100000
230.570000 1031639278953.343872 0.100000
230.575000 1032155227569.225586 0.100000
230.580000 1032671434223.919556 0.100000
230.585000 1033187899046.477417 0.100000
230.590000 1033704622166.015503 0.100000
230.595000 1034221603711.714478 0.100000
230.600000 1034738843812.819824 0.100000
230.605000 1035256342598.641479 0.100000
230.610000 1035774100198.554199 0.100000
230.615000 1036292116741.997314 0.100000
230.620000 1036810392358.474976 0.100000
230.625000 1037328927177.556152 0.100000
230.630000 1037847721328.874512 0.100000
230.635000 1038366774942.128662 0.100000
230.640000 1038886088147.081909 0.100000
230.645000 1039405661073.562622 0.100000
230.650000 1039925493851.463989 0.100000
230.655000 1040445586610.744263 0.100000
230.660000 1040965939481.426636 0.100000
230.665000 1041486552593.599243 0.100000
230.670000 1042007426077.415405 0.100000
230.675000 1042528560063.093628 0.100000
230.680000 1043049954680.917236 0.100000
230.685000 1043571610061.234985 0.100000
230.690000 1044093526334.460693 0.100000
230.695000 1044615703631.073364 0.100000
230.700000 1045138142081.617432 0.100000
230.705000 1045660841816.702393 0.100000
230.710000 1046183802967.003296 0.100000
230.715000 1046707025663.260376 0.100000
230.720000 1047230510036.279297 0.100000
230.725000 1047754256216.931274 0.100000
230.730000 1048278264336.152710 0.100000
230.735000 1048802534524.945679 0.100000
230.740000 1049327066914.377808 0.100000
230.745000 1049851861635.582031 0.100000
230.750000 1050376918819.757202 0.100000
230.755000 1050902238598.167480 0.100000
230.760000 1051427821102.142944 0.100000
230.765000 1051953666463.079102 0.100000
230.770000 1052479774812.437378 0.100000
230.775000 1053006146281.744873 0.100000
230.780000 1053532781002.594360 0.100000
230.785000 1054059679106.644653 0.100000
230.790000 1054586840725.620239 0.100000
230.795000 1055114265991.311401 0.100000
230.800000 1055641955035.574585 0.100000
230.805000 1056169907990.332031 0.100000
230.810000 1056698124987.572021 0.100000
230.815000 1057226606159.348755 0.100000
230.820000 1057755351637.782471 0.100000
230.825000 1058284361555.059692 0.100000
230.830000 1058813636043.432739 0.100000
230.835000 1059343175235.220337 0.100000
230.840000 1059872979262.807251 0.100000
230.845000 1060403048258.644531 0.100000
230.850000 1060933382355.249390 0.100000
230.855000 1061463981685.205322 0.100000
230.860000 1061994846381.162231 0.100000
230.865000 1062525976575.836304 0.100000
230.870000 1063057372402.010010 0.100000
230.875000 1063589033992.532349 0.100000
230.880000 1064120961480.318726 0.100000
230.885000 1064653154998.351074 0.100000
230.890000 1065185614679.677612 0.100000
230.895000 1065718340657.413452 0.100000
230.900000 1066251333064.739990 0.100000
230.905000 1066784592034.905396 0.100000
230.910000 1067318117701.224365 0.100000
230.915000 1067851910197.078247 0.100000
230.920000 1068385969655.915283 0.100000
230.925000 1068920296211.250244 0.100000
230.930000 1069454889996.664795 0.100000
230.935000 1069989751145.807495 0.100000
230.940000 1070524879792.393555 0.100000
230.945000 1071060276070.205078 0.100000
230.950000 1071595940113.091187 0.100000
230.955000 1072131872054.967896 0.100000
230.960000 1072668072029.818237 0.100000
230.965000 1073204540171.692139 0.100000
230.970000 1073741276614.706787 0.100000
230.975000 1074278281493.046143 0.100000
230.980000 1074815554940.961426 0.100000
230.985000 1075353097092.771118 0.100000
230.990000 1075890908082.860596 0.100000
230.995000 1076428988045.682739 0.100000
231.000000 1076967337115.757446 0.100000
231.005000 1077505955427.672119 0.100000
231.010000 1078044843116.081177 0.100000
231.015000 1078584000315.706665 0.100000
231.020000 1079123427161.337891 0.100000
231.025000 1079663123787.831543 0.100000
231.030000 1080203090330.111694 0.100000
231.035000 1080743326923.170044 0.100000
231.040000 1081283833702.065796 0.100000
231.045000 1081824610801.925659 0.100000
231.050000 1082365658357.943848 0.100000
231.055000 1082906976505.382202 0.100000
231.060000 1083448565379.570312 0.100000
231.065000 1083990425115.905396 0.100000
231.070000 1084532555849.852417 0.100000
231.075000 1085074957716.944092 0.100000
231.080000 1085617630852.780884 0.100000
231.085000 1086160575393.031006 0.100000
231.090000 1086703791473.430664 0.100000
231.095000 1087247279229.783813 0.100000
231.100000 1087791038797.962402 0.100000
231.105000 1088335070313.906372 0.100000
231.110000 1088879373913.623535 0.100000
231.115000 1089423949733.189941 0.100000
231.120000 1089968797908.749390 0.100000
231.125000 1090513918576.514038 0.100000
231.130000 1091059311872.764038 0.100000
231.135000 1091604977933.847656 0.100000
231.140000 1092150916896.181396 0.100000
231.145000 1092697128896.250122 0.100000
231.150000 1093243614070.606689 0.100000
231.155000 1093790372555.872559 0.100000
231.160000 1094337404488.737183 0.100000
231.165000 1094884710005.958618 0.100000
231.170000 1095432289244.363281 0.100000
231.175000 1095980142340.845947 0.100000
231.180000 1096528269432.369995 0.100000
231.185000 1097076670655.967041 0.100000
231.190000 1097625346148.737427 0.100000
231.195000 1098174296047.850098 0.100000
231.200000 1098723520490.542480 0.100000
231.205000 1099273019614.120728 0.100000
231.210000 1099822793555.959717 0.100000
231.215000 1100372842453.502686 0.100000
231.220000 1100923166444.261963 0.100000
231.225000 1101473765665.818604 0.100000
231.230000 1102024640255.822510 0.100000
231.235000 1102575790351.992188 0.100000
231.240000 1103127216092.115234 0.100000
231.245000 1103678917614.048096 0.100000
231.250000 1104230895055.716064 0.100000
231.255000 1104783148555.113525 0.100000
231.260000 1105335678250.303955 0.100000
231.265000 1105888484279.419678 0.100000
231.270000 1106441566780.662109 0.100000
231.275000 1106994925892.302002 0.100000
231.280000 1107548561752.679199 0.100000
231.285000 1108102474500.202637 0.100000
231.290000 1108656664273.350342 0.100000
231.295000 1109211131210.669922 0.100000
231.300000 1109765875450.778076 0.100000
231.305000 1110320897132.360840 0.100000
231.310000 1110876196394.173828 0.100000
231.315000 1111431773375.041504 0.100000
231.320000 1111987628213.858398 0.100000
231.325000 1112543761049.588135 0.100000
231.330000 1113100172021.263916 0.100000
231.335000 1113656861267.988525 0.100000
231.340000 1114213828928.934326 0.100000
231.345000 1114771075143.343018 0.100000
231.350000 1115328600050.526367 0.100000
231.355000 1115886403789.865479 0.100000
231.360000 1116444486500.811523 0.100000
231.365000 1117002848322.885010 0.100000
231.370000 1117561489395.676270 0.100000
231.375000 1118120409858.845703 0.100000
231.380000 1118679609852.123535 0.100000
231.385000 1119239089515.309570 0.100000
231.390000 1119798848988.273926 0.100000
231.395000 1120358888410.956299 0.100000
231.400000 1120919207923.366455 0.100000
231.405000 1121479807665.584473 0.100000
231.410000 1122040687777.760254 0.100000
231.415000 1122601848400.113770 0.100000
231.420000 1123163289672.935303 0.100000
231.425000 1123725011736.585205 0.100000
231.430000 1124287014731.493896 0.100000
231.435000 1124849298798.162109 0.100000
231.440000 1125411864077.160889 0.100000
231.445000 1125974710709.131592 0.100000
231.450000 1126537838834.785645 0.100000
231.455000 1127101248594.905273 0.100000
231.460000 1127664940130.343018 0.100000
231.465000 1128228913582.021729 0.100000
231.470000 1128793169090.934570 0.100000
231.475000 1129357706798.145752 0.100000
231.480000 1129922526844.789307 0.100000
231.485000 1130487629372.070557 0.100000
231.490000 1131053014521.265137 0.100000
231.495000 1131618682433.719238 0.100000
231.500000 1132184633250.849854 0.100000
231.505000 1132750867114.144531 0.100000
231.510000 1133317384165.161865 0.100000
231.515000 1133884184545.531250 0.100000
231.520000 1134451268396.952637 0.100000
231.525000 1135018635861.197021 0.100000
231.530000 1135586287080.106201 0.100000
231.535000 1136154222195.593262 0.100000
231.540000 1136722441349.641602 0.100000
231.545000 1137290944684.306152 0.100000
231.550000 1137859732341.712891 0.100000
231.555000 1138428804464.058594 0.100000
231.560000 1138998161193.611328 0.100000
231.565000 1139567802672.710449 0.100000
231.570000 1140137729043.766113 0.100000
